book_id,book_title,book_genres
,,Cultural|France|Fiction|Contemporary|Roman
,,Historical|Historical Fiction|Mystery|Childrens|Historical|Fiction
,,Romance|Romance|Contemporary Romance|Contemporary|Warfare|Fighters|Did Not Finish
,,Classics|Fiction|Philosophy|Cultural|France|Literature
,,Art|Childrens|Picture Books|Childrens|Nonfiction|Writing|Books About Books
,,
,,Fiction|Classics|Magical Realism|Literature
,,Classics|Poetry|Fiction|Literature
,,Young Adult|Fantasy|Paranormal|Fantasy|Fantasy|Urban Fantasy|Fantasy|Supernatural
,,Fantasy|Paranormal|Fantasy|Fairies|Fae|Romance|Romance|Paranormal Romance|Adult Fiction|Erotica|Fantasy|Magic
,,New Adult|Romance|Romance|Contemporary Romance|Contemporary|Young Adult
,,Childrens|Cultural|France|Fiction|Classics|Animals
,,Fiction|Classics|Mystery|Gothic
,,Sequential Art|Comics|Adult Fiction|Erotica|Science Fiction|Fantasy|Sequential Art|Graphic Novels|Comics|Comic Book
,,Science Fiction|Dystopia|Young Adult|Romance|Science Fiction
,,Sequential Art|Comics|Sequential Art|Graphic Novels|Superheroes|Dc Comics|Comics|Superheroes|Comics|Comic Book
,,Fantasy|Fiction|Humor
,,Combat|Martial Arts|Sports and Games|Sports
,,Fantasy|Paranormal|Nonfiction|Science
,,Nonfiction|Biography|Autobiography|Memoir|Cultural|France|History|Biography|Autobiography|Cultural|Lebanon|Literature
,,Fiction|Contemporary|Adult|Womens|Literary Fiction
,,Young Adult|Womens Fiction|Chick Lit|Contemporary
,,Thriller|Adventure|Fiction|Action|Mystery
,,Mystery|Thriller|Fiction|Mystery|Crime|Suspense|Thriller|Mystery Thriller
,,Womens Fiction|Chick Lit|Fiction|Young Adult|Romance
,,Sequential Art|Manga|Fantasy|Sequential Art|Graphic Novels|Adventure
,,Mystery|Fiction|Mystery|Crime|Thriller
,,Fantasy|Paranormal|Romance|Paranormal Romance|Fantasy|Urban Fantasy|Anthologies|Romance|Paranormal|Vampires|Fantasy
,,Nonfiction|Autobiography|Memoir|Lgbt|Glbt|Queer|Humor|Parenting|Adoption
,,Fiction|Mystery|Media Tie In|Tv
,,Historical|Historical Fiction|Childrens|Fiction|Historical
,,Horror|Fiction|Mystery|Thriller
,,Nonfiction|Sports and Games|Sports|Football|Soccer|History|Sociology
,,Fantasy|Fiction|Science Fiction Fantasy|Heroic Fantasy|Sword and Sorcery
,,Fiction|Romance
,,Science Fiction|Fiction|Space|Space Opera|Young Adult|Science Fiction Fantasy|Space|Fantasy|Adult|War|Adventure
,,Romance|Historical Romance|Historical|Historical Fiction|War|World War II
,,Sports|Baseball|Sports and Games|Sports|Biography Memoir|Nonfiction|Cultural|African American
,,Animals|Horses|Childrens|Young Adult|Animals
,,Romance|Paranormal Romance|Fantasy|Paranormal|Romance|Fantasy|Dragons|Fantasy|Fantasy|Urban Fantasy
,,Science Fiction|Space|Space Opera|Fiction
,,Poetry|Asian Literature|Japanese Literature|Cultural|Japan|Nonfiction
,,Parenting
,,Crime|True Crime|Nonfiction|History|Mystery|Crime|Mystery
,,Fantasy|Glbt|Lesbian|Science Fiction|Romance|Lgbt|Lesbian|Lesbian Fiction
,,Christian Fiction|Fiction|Christian|Romance|Romantic Suspense|Mystery|Contemporary
,,Young Adult|Shapeshifters|Werewolves|Fantasy|Paranormal|Fantasy|Romance
,,Nonfiction|Biography|Autobiography|Memoir|Biography|Autobiography|Health
,,Nonfiction|Biography|Romance
,,Fantasy|Paranormal|Young Adult|Paranormal|Vampires|Romance|Fantasy
,,Writing|Essays|Nonfiction|Autobiography|Memoir|Art|Biography
,,Young Adult|Horror|Fiction|Thriller
,,Religion|Islam|Religion|Philosophy|Nonfiction
,,History|Nonfiction|Historical|Medieval|Religion|History|European History|Science
,,Fantasy|Urban Fantasy|Fantasy|Paranormal|Paranormal|Vampires|Fantasy|Fantasy|Magic|Mystery
,,Romance|Romance|Romantic Suspense|Suspense|Fiction|Mystery
,,Poetry|Nonfiction
,,Horror|Young Adult|Fantasy|Paranormal|Mystery|Paranormal|Ghosts
,,Sequential Art|Comics|Sequential Art|Graphic Novels|Fiction|Graphic Novels Comics|Comics|Comic Book
,,Mystery|Anthologies|Fantasy|Paranormal
,,Poetry|Cultural|Canada|Literature|Canadian Literature|Literature|Music
,,Fantasy|Paranormal|Romance|Paranormal Romance|Romance|Adult Fiction|Erotica|Romance|Erotic Romance|Paranormal|Shapeshifters
,,Young Adult|Science Fiction|Science Fiction|Dystopia|Adventure
,,Historical|Historical Fiction|Young Adult|Childrens
,,Fantasy|Classics|Literature
,,Romance|Romance|Contemporary Romance|Sports and Games|Sports|Contemporary|Contemporary Romance|Sports Romance
,,Fantasy|Childrens|Middle Grade|Young Adult|Fantasy|Dragons|Mystery|Fantasy|Fairy Tales|Fiction
,,Short Stories|Fiction|Asian Literature|Japanese Literature|Cultural|Japan|Contemporary|Literature|21st Century|Animals|Cats|Literature|Literature|Asian Literature|Magical Realism
,,Fantasy|Fiction|Lgbt|Fantasy|Dark Fantasy|Fantasy|Epic Fantasy|Lgbt|Gay
,,Media Tie In|Star Wars|Science Fiction|Young Adult|Fiction
,,Fantasy|Paranormal|Romance|Paranormal Romance|Paranormal|Vampires|Romance|Paranormal|Shapeshifters|Shapeshifters|Werewolves
,,Paranormal|Angels|Young Adult|Fantasy|Fantasy|Paranormal|Romance
,,Fiction|Cultural|Canada|Contemporary
,,Erotica|Bdsm|Adult Fiction|Erotica|Romance
,,Science Fiction|Fantasy|Classics|Fiction|Adventure
,,Fantasy|Young Adult|Fiction|Fantasy|Magic|Childrens|Middle Grade
,,Mystery|Fiction|Thriller|Mystery|Crime
,,Fiction|Romance|Womens Fiction|Chick Lit|Drama
,,Nonfiction|History|War|World War II|War|Military Fiction|War
,,Nonfiction|Reference
,,Mystery|Mystery|Crime|Fiction|Cultural|Scotland
,,Science Fiction|Cultural|Russia|Fiction|Literature|Russian Literature
,,Historical|Historical Fiction|Christian Fiction|Biblical Fiction|Fiction|Christian|Historical
,,Poetry
,,Childrens
,,Fantasy
,,
,,Fiction|Classics|Mystery|Noir|Mystery|Historical|Historical Fiction|Mystery|Crime
,,
,,Mystery|Young Adult|Fiction|Childrens
,,Fantasy|Paranormal|History
,,Romance|Adult|Sports and Games|Sports|Contemporary
,,Classics|Fiction|Literary Fiction|Literature|Literature|American
,,Historical|Historical Fiction|Fiction|Childrens|Historical|Young Adult
,,Sequential Art|Comics|Sequential Art|Graphic Novels|Comics|Superheroes|Dc Comics|Superman|Superheroes|Dc Comics|Comics|Comic Book
,,Nonfiction|Psychology|Autobiography|Memoir|Health|Mental Health|Mental Health|Mental Illness
,,Feminism|History|Nonfiction|Race|Gender
,,History
,,Nonfiction|History|European Literature|French Literature|Literature|War|War|World War II
,,Childrens|Childrens|Picture Books|Childrens|Storytime
,,Religion|Islam|Religion
,,Anthologies|Collections
,,Romance|Romance|Historical Romance|Historical|Westerns|Romance|Western Romance|Fiction|Historical|Historical Fiction|Adult|Romance|Contemporary Romance|Historical Romance|Western Historical Romance
,,Historical|Historical Fiction|Childrens|Historical|Fiction
,,Historical|Historical Fiction|Fiction|European Literature|Finnish Literature|War|Historical
,,Historical|Historical Fiction|Young Adult|Romance|Historical|Romance|Historical Romance|Mystery
,,Animals|Young Adult|Adventure|Fiction|Childrens|Animals|Dogs
,,Fiction|Historical|Historical Fiction|Novels|Contemporary
,,Mystery|Childrens|Young Adult|Childrens|Middle Grade
,,Military History|Civil War|History|American History|American Civil War|Military|Military History|North American Hi...|American History
,,Romance|New Adult|Contemporary|Romance|Contemporary Romance
,,Womens Fiction|Chick Lit|Romance
,,Philosophy|Nonfiction|Classics|Politics
,,Horror|Fantasy|Fiction|Fantasy|Urban Fantasy|Lgbt|Fantasy|Dark Fantasy
,,Childrens|Animals|Dogs
,,Young Adult|Historical|Historical Fiction|Romance|Retellings|Adventure|Pirates|Historical
,,Fantasy|Fantasy|Dragons|Fiction
,,Historical|Historical Fiction|Fiction|War|Cultural|Asia|Cultural|Australia|Travel|Novels|Literary Fiction|Mystery|Classics
,,Fantasy|Fiction|Adventure|Fantasy|Urban Fantasy|Action
,,Mystery|Mystery|Cozy Mystery|Fantasy|Paranormal|Fiction
,,Romance|Historical Romance|Romance|Historical|Historical|Regency|Historical|Historical Fiction|Adventure|Pirates|Fiction|Historical Romance|Regency Romance|Adult|European Literature|British Literature
,,Christian Fiction|Amish
,,Fantasy|Fantasy|Paranormal|Paranormal|Vampires|Horror
,,
,,Romance|Romance|Historical Romance|Gothic|Historical|Romance|Paranormal Romance|Fantasy|Paranormal|Fantasy|Fiction|Historical|Historical Fiction|Cultural|Germany
,,Mystery
,,Novels|Fiction|Mystery|Thriller
,,Classics|Fiction|European Literature|German Literature
,,Culture|Film|Nonfiction|Media Tie In|Movies
,,
,,Reference|Classics
,,Horror|Paranormal|Vampires|Fiction|Shapeshifters|Werewolves
,,Love
,,Classics|Fiction|Historical|Historical Fiction|Cultural|France|European Literature|French Literature
,,
,,Historical|Historical Fiction|Fiction|Cultural|Italy|Historical|Mystery|Romance
,,Novels
,,Fantasy|Fiction|Fantasy|Epic Fantasy
,,Fiction|Historical|Historical Fiction|Historical|European Literature|British Literature|War|World War II
,,Fiction|Novels|Lgbt
,,Science Fiction|Space|Space Opera|Fiction
,,Romance|Humor|Funny
,,Fantasy|Childrens|Middle Grade|Young Adult|Fantasy|Magic
,,Philosophy|Nonfiction|Cultural|China|Classics|Philosophy|Eastern Philosophy
,,Fantasy|Fantasy|Dragons|Fiction
,,Romance|Contemporary Romance
,,Fantasy|Fiction|Childrens|Young Adult|Classics
,,Poetry|Fiction|Cultural|France|Surreal|Art|Novels
,,Animals|Fantasy
,,Fiction|Novels|Literature|Literature|American
,,Cultural|Russia|Childrens|Literature|Russian Literature|Fiction
,,Fantasy|Young Adult|Fiction|Fantasy|Magic
,,Young Adult|Romance|Mystery|Contemporary|Thriller|Suspense
,,Historical|Historical Fiction|Christian Fiction|Romance|Historical|Christian|Fiction
,,Fantasy|Fantasy|Paranormal|Young Adult|Fantasy|Magic|Romance
,,Christian Fiction|Historical|Historical Fiction|Westerns|Historical
,,Romance|M M Romance|Romance|Contemporary
,,Nonfiction|Poetry|Travel|Writing|Essays|Cultural|Italy|Cultural|Russia
,,Nonfiction|Autobiography|Memoir|Biography|Humor|Audiobook
,,Young Adult|Humor|Fiction|Womens Fiction|Chick Lit|Romance
,,Novels|Fiction
,,Fiction|Contemporary|Abandoned
,,Horror|Fiction|Thriller
,,Cultural|Portugal|Historical|Historical Fiction|European Literature|Portuguese Literature|Historical
,,Historical|Historical Fiction|Fiction|European Literature|British Literature|Historical|Historical|Medieval
,,Childrens|Fantasy|Animals|Fiction
,,Romance|New Adult|Romance|Contemporary Romance|Contemporary
,,Historical|Historical Fiction|Fiction|Childrens
,,Fantasy
,,Fiction
,,Short Stories|Fiction|Mystery|Crime|Mystery|Literature|American|American|Southern
,,Historical|Historical Fiction|Fiction|Romance|Womens Fiction|Chick Lit|Historical
,,Nonfiction|Education|Sociology|Social Movements|Social Justice|Social Issues|Poverty
,,Fantasy|Classics|Childrens|Fiction
,,Short Stories|Fiction|Horror|Mystery|Thriller
,,Romance|M M Romance|Romance|Contemporary
,,
,,Science Fiction|Fiction|Sequential Art|Comics|Science Fiction|Aliens|Childrens|Adventure|Novels
,,Fiction|Classics|Spy Thriller|Espionage|Literature|Humor|Mystery
,,Economics|Finance|Textbooks|Business|Nonfiction|Academic|School|Reference|Economics|Education|Business|Management
,,Paranormal|Vampires|Fantasy|Romance|Paranormal Romance|Romance|Fantasy|Dragons|Young Adult|Fantasy|Magic
,,Romance|Contemporary Romance|Romance|Contemporary|Romance|Historical Romance
,,Young Adult|Fantasy|Short Stories|Science Fiction|Science Fiction|Dystopia
,,Fiction|Cultural|Australia|Horror|Literature
,,Romance|Romantic Suspense|Romance|Suspense|Mystery|Crime|Thriller|Mystery
,,
,,Fantasy|Historical|Historical Fiction|Fiction|Young Adult|Fantasy|Fairy Tales|Historical
,,Fiction|Cultural|France|Politics|Contemporary|Novels
,,Romance|Did Not Finish|Romance|Contemporary Romance|Contemporary|New Adult
,,Asian Literature|Turkish Literature|Cultural|Turkish|Fiction|Humor
,,Childrens|Picture Books|Childrens|Animals|Cats|Animals
,,Fantasy|Paranormal|Fantasy|Romance|Paranormal|Vampires|Fantasy|Magic|Paranormal|Shapeshifters
,,
,,Classics|Plays|Fiction|Drama|Academic|School
,,
,,Romance|Contemporary
,,New Adult|Romance|Novella|Contemporary|Romance|Contemporary Romance
,,Fiction|Young Adult|Animals|Childrens
,,Fantasy|Science Fiction|Fiction|Science Fiction Fantasy
,,Sequential Art|Comics|Sequential Art|Graphic Novels|Adult Fiction|Erotica
,,Fantasy|Young Adult|Fantasy|Magic|Paranormal|Witches|Fantasy|Paranormal
,,Sequential Art|Comics|Sequential Art|Graphic Novels|Superheroes|Dc Comics|Comics|Comic Book
,,Fantasy|Classics|Fiction
,,History|Nonfiction|Business|Economics|North American Hi...|American History|Cultural|Japan|Politics|Biography|Economics|Finance|Politics|Political Science
,,History|Biography|Nonfiction|Biography Memoir
,,Short Stories|Fiction|Literature|Literary Fiction
,,Young Adult|Romance|Contemporary|Womens Fiction|Chick Lit|Young Adult|Teen
,,Childrens|Childrens|Picture Books
,,Young Adult|Childrens|Middle Grade|Realistic Fiction|Fiction|Contemporary|Childrens
,,Young Adult|Womens Fiction|Chick Lit|Contemporary
,,Romance|Young Adult|Contemporary
,,Historical|Historical Fiction|Fiction|Womens Fiction|Chick Lit|Romance
,,Poetry|Lgbt|Gay
,,Autobiography|Memoir|Nonfiction|Biography|American|Southern
,,Mystery|Fiction|Mystery|Crime
,,Historical|Historical Fiction|Fiction|World War II|Holocaust|Historical|War|World War II|Cultural|Israel|Literature|Jewish
,,Philosophy|Politics|Nonfiction|History
,,History|Politics|North American Hi...|American History|Nonfiction
,,Science|Nonfiction|Psychology|Biology|Evolution|Philosophy|Science|Biology|Anthropology
,,Romance|Paranormal Romance|Fantasy|Paranormal|Romance|Paranormal|Shapeshifters
,,Historical|Historical Fiction|Childrens|Young Adult
,,Horror|Fiction
,,Fantasy|Young Adult|Fantasy|Magic|Romance|Fiction
,,Fantasy|Fiction|Science Fiction Fantasy|European Literature|German Literature
,,Romance
,,Biography|Nonfiction|History|Biography Memoir|Audiobook
,,Romance|Paranormal Romance|Fantasy|Paranormal|Romance|Fantasy
,,Philosophy|Nonfiction|History|Politics|Literature|20th Century
,,Sports|Baseball|Sports and Games|Sports|Biography|Nonfiction|Biography Memoir
,,Romance|Historical Romance|Romance|Historical
,,Adult Fiction|Erotica|Romance|Fantasy|Romance|Erotic Romance|Historical|Erotica|Bdsm
,,Animals|Horses|Childrens|Young Adult
,,Romance|Fantasy|Paranormal|Romance|Paranormal Romance|Fantasy|Dragons|Fantasy|Fantasy|Urban Fantasy
,,Classics|Fiction|Literature|19th Century|Romance|Historical|Victorian
,,Mystery|Fiction|Mystery|Crime|Thriller|Thriller|Mystery Thriller
,,Fantasy|Fiction|Young Adult|Mystery|Adventure|Science Fiction Fantasy
,,Fiction|Cultural|Lebanon|Novels|Literary Fiction|Contemporary
,,Childrens|Picture Books|Childrens
,,Crime|True Crime|History|Nonfiction|Mystery|Crime|Historical
,,Glbt|Lesbian|Romance|Lgbt|Lesbian|Lesbian Fiction|Romance|Lesbian Romance|Medical
,,Family
,,Biography
,,
,,Childrens|Picture Books|Childrens|European Literature|Spanish Literature|Folk Tales
,,Fairy Tales|Beauty and The Beast|Fantasy|Fairy Tales|Fairy Tale Retellings|Romance|Fiction|Fantasy|Magic|Fantasy|Fairy Tales
,,History|Nonfiction|Religion|Religion|Judaism|Literature|Jewish|Philosophy
,,Romance|Romantic Suspense|Romance|Mystery|Suspense|Fiction
,,Fiction|Cultural|African American|Novels|Abandoned
,,History|Nonfiction|Crime|True Crime|Mystery|Crime|Mystery|Science
,,Mystery|Romance|Anthologies|Fiction
,,Horror|Fantasy|Fiction|Paranormal|Witches|Gothic|Fantasy|Magic|Fantasy|Paranormal
,,History|Nonfiction|Biography
,,Science Fiction|Space|Space Opera|Fiction
,,Fantasy|Science Fiction|Time Travel|Young Adult|Science Fiction|Fiction|Historical|Historical Fiction
,,Animals|Cats|Nonfiction|Animals|Autobiography|Memoir
,,Young Adult|Fiction|Disability|Animals|Dogs|Childrens|Young Adult|Teen
,,European Literature|Bulgarian Literature|Childrens
,,Historical|Historical Fiction|Young Adult|Historical|Childrens|Middle Grade|Military History|Civil War
,,Media Tie In|Star Wars|Science Fiction|Young Adult|Fiction
,,Religion|Autobiography|Memoir|Biography|Nonfiction|Christianity|Lds|Religion|Church
,,Mystery|Fiction|Thriller|Mystery|Crime|Thriller|Mystery Thriller
,,Fiction|Drama|Cultural|Bangladesh
,,Biography|Nonfiction|History
,,Science Fiction|Fiction|Science Fiction|Dystopia|Classics
,,Childrens|Fiction
,,Romance|Paranormal Romance|Fantasy|Paranormal|Paranormal|Shapeshifters|Romance
,,Fantasy|Urban Fantasy|Fantasy|Fantasy|Paranormal|Paranormal|Demons|Paranormal|Angels
,,Childrens
,,Fantasy|Fantasy|Magic
,,Novels
,,Horror|Childrens|Fiction|Young Adult
,,Fantasy|Paranormal|Paranormal|Ghosts
,,Romance|Romance|Contemporary Romance|Contemporary|Contemporary Romance|Sports Romance|Sports and Games|Sports|Womens Fiction|Chick Lit
,,Historical|Historical Fiction|Fiction|Mystery|Historical|Historical|Medieval|European Literature|British Literature|Mystery|Crime|Literary Fiction|Literature|Mystery|Historical Mystery
,,History|Nonfiction|North American Hi...|American History|Race|Cultural|African American|Crime|True Crime
,,Classics|Fiction
,,Fiction|Young Adult|Realistic Fiction|Young Adult|Coming Of Age
,,Young Adult|Young Adult|Teen|Realistic Fiction|Contemporary
,,Nonfiction|Travel|Autobiography|Memoir
,,History
,,Nonfiction|Autobiography|Memoir|Cultural|Asia|Biography|Historical|History
,,Childrens|Childrens|Picture Books|Fantasy|Fiction|Fantasy|Dragons
,,Historical|Historical Fiction|Childrens|Historical|Fiction
,,Nonfiction|Short Stories|Anthologies
,,Sequential Art|Graphic Novels|Sequential Art|Comics|Fiction|Childrens|Fantasy|Young Adult
,,Sports and Games|Games
,,Nonfiction|Self Help|Audiobook|Biography|Autobiography|Memoir
,,Military History|Civil War|History|American History|American Civil War|Military|Military History|North American Hi...|American History|War|Military Fiction
,,Mystery|Mystery|Crime|Fiction
,,Paranormal|Angels|Romance|Paranormal Romance|Fantasy|Paranormal|Romance|Paranormal|Demons|Fantasy|Fantasy|Urban Fantasy
,,Childrens|Picture Books|Literature
,,Mystery|Fantasy|Paranormal|Mystery|Cozy Mystery|Mystery|Paranormal Mystery|Womens Fiction|Chick Lit
,,Childrens|Fiction|Animals
,,Romance|Adult Fiction|Erotica|Erotica|Bdsm|Romance|Erotic Romance|Romance|Contemporary Romance
,,Fantasy|Fantasy|Urban Fantasy|Adventure|Fiction|Action
,,Mystery|Mystery|Cozy Mystery|Fantasy|Paranormal|Fiction
,,Christian Fiction|Amish
,,Fantasy|Fantasy|Paranormal|Romance|Romance|Paranormal Romance|Fantasy|Magic|Fiction|Fantasy|Urban Fantasy
,,Anthologies|Collections|Classics|Classic Literature
,,Childrens|Picture Books|Childrens
,,Travel|Nonfiction|Classics|Cultural|France|Adventure|History
